StartDate,EndDate,Progress,Duration (in seconds),Finished,RecordedDate,consent non_twins,consent twins,Q57,Q4_First Click,Q4_Last Click,Q4_Page Submit,Q4_Click Count,attitude_1,argument,new_att_1,i1_1,i1_2,i2_1,i2_2,i3_1,i3_2,a1_1,a2_1,a3_1,side1,side2,side3,side 2,absurd_1,absurd_2,absurd_3,s_1,s_2,s_3,FL_42_DO_FL_29,FL_42_DO_FL_43,FL_6_DO_FL_7,FL_6_DO_FL_8,FL_15_DO_FL_16,FL_15_DO_FL_17,FL_12_DO_FL_13,FL_12_DO_FL_14,FL_50_DO_FL_51,FL_50_DO_FL_52,FL_59_DO_FL_60,FL_59_DO_FL_61,FL_56_DO_FL_57,FL_56_DO_FL_58,Imagine1_DO_i1_2,Imagine1_DO_Q9,Imagine1_DO_Q8,Imagine1_DO_i1_1,Imagine2_DO_i2_2,Imagine2_DO_i2_1,Imagine2_DO_Q12,Imagine2_DO_Q11,Imagine3_DO_i3_1,Imagine3_DO_Q18,Imagine3_DO_Q17,Imagine3_DO_i3_2,TWIN_ID,
6/5/2025 18:01,6/5/2025 18:11,100,582,1,6/5/2025 18:11,4,,I will not use AI to answer this survey,1.001,2.914,43.497,2,0,Universal basic income could be helpful in a situation where someone lost there job in order to help them get through until they found another. It could also help as a buffer in a situation where families are adjusting to inflation similar to the way groceries have skyrocketed under the biden administration. People who were barely making it definitely struggled and this could have been useful. ,0,7,6,4,7,1,1,1,1,1,a good idea,supports,in support,,B,A,A,test,test,control,,,,1,1,,1,,,1,,1,1,,3,,1,2,2,3,,1,2,1,,3,1545,
6/4/2025 17:11,6/4/2025 17:18,100,388,1,6/4/2025 17:18,4,,I will not use AI to answer this survey,0,0,9.57,0,100,"Honestly, at this point I'm not sure there is one that I think is compelling. Most counterarguments are puritanical in nature or come from a viewpoint of ""If we do this seemingly good thing, the people in charge will use it as a trojan horse to make things worse"" which does nothing for me. Or I suppose ""how do we pay for it"" to which I say send a lil less to Israel, we've funded their pointless self-inflicted war enough.",100,5,6,4,4,4,6,3,1,1,a bad idea,opposes,against,,A,A,A,test,test,control,,,1,,1,,1,,,1,,1,1,,3,,1,2,3,2,,1,3,1,,2,1546,
6/4/2025 18:43,6/4/2025 18:47,100,251,1,6/4/2025 18:47,4,,I will not use AI to answer this survey,1.036,11.65,12.818,2,75,it will let a lot of people stop working. they will become unstabilizing factor in society. They may make some dangerous thing.,36,3,3,5,5,2,1,4,3,5,a bad idea,opposes,against,,B,A,A,control,control,control,,,,1,1,,1,,1,,1,,1,,2,1,,3,2,3,1,,3,1,,2,1547,
6/4/2025 18:35,6/4/2025 18:51,100,991,1,6/4/2025 18:51,4,,I will not use Ai to answer this survey.,3.524,3.524,49.2,1,100,"I'm unsure how personally compelling this is, though I can see it being an insurmountable roadblock for many others. Namely, funding such a UBI by likely increases in income taxes. Not sure how that would affect folks like myself who already don't have a large tax burden, but then again, it might raise my taxes while providing the UBI. Would I come out ahead or not? This is completely unknown and hypothetical right now, but now you've got me thinking...",100,6,6,1,6,5,7,1,5,5,a bad idea,opposes,against,,A,A,A,test,control,test,,,1,,1,,1,,,1,1,,,1,2,,1,3,2,3,1,,2,,1,3,1551,
6/4/2025 18:22,6/4/2025 18:31,100,572,1,6/4/2025 18:31,4,,I will not use AI to answer this survey,0,0,26.21,0,0,"So if I'm reading that right, a basic income is given to ALL citizens. Citizens can make $100K/year and they'll still get that basic income amount. That's sweet. I think it would be a very good thing.",0,3,5,4,3,1,4,2,7,1,a good idea,supports,in support,,A,B,B,test,control,test,,,1,,,1,,1,,1,1,,,1,3,,1,2,3,2,1,,3,,1,2,1553,
6/4/2025 17:51,6/4/2025 17:55,100,242,1,6/4/2025 17:55,4,,I will not use AI to answer this survey,0,0,25.901,0,72,"Why would you want to give money to people that do not need the money, also, would in increase the cost of food and shelter",74,6,6,7,6,5,2,3,7,3,a bad idea,opposes,against,,A,B,B,test,test,control,,,1,,,1,,1,,1,,1,1,,3,,1,2,3,2,,1,2,1,,3,1554,
6/5/2025 10:54,6/5/2025 11:00,100,322,1,6/5/2025 11:00,4,,I will not use AI to answer this survey,0,0,12.937,0,0,"It could help the economy by providing that support. The reason would be due to persons who receive UBI, would use the money to buy products, or to secure a job which would in turn help the economy along with their personal lives.",0,6,7,2,4,1,1,1,3,2,a good idea,supports,in support,,A,B,B,control,test,test,,,1,,,1,,1,1,,,1,,1,2,1,,3,2,3,,1,3,,1,2,1558,
6/4/2025 16:38,6/4/2025 16:42,100,210,1,6/4/2025 16:42,4,,I will not use AI to answer this survey,0,0,14.9,0,0,"It would provide the homeless population with income for housing, which would allow them a foundation to eventually find work and become self-sufficient. This would also lead to cleaner and safer streets in major cities.",0,3,2,6,5,3,2,2,6,1,a good idea,supports,in support,,B,B,A,test,test,control,,,,1,,1,1,,,1,,1,1,,2,,1,3,3,2,,1,2,1,,3,1560,
6/4/2025 16:45,6/4/2025 16:52,100,405,1,6/4/2025 16:52,4,,I will not use AI to answer this survey,0,0,22.254,0,80,"Where is this money coming from? How will the USA fund a universal basic income?  If we are going to raise taxes to fund this, doesn't that defeat the purpose?",79,6,6,3,5,2,2,4,4,5,a bad idea,opposes,against,,B,B,A,control,control,test,,,,1,,1,1,,1,,1,,,1,3,1,,2,2,3,1,,2,,1,3,1562,
6/4/2025 20:42,6/4/2025 20:46,100,289,1,6/4/2025 20:46,4,,I will not use AI to answer this survey,0,0,41.439,0,100,"The downside is that some may feel it is unfair to those who work and favors those who don't, and some people may take advantage of this.",100,4,2,5,5,3,2,3,6,6,a bad idea,opposes,against,,A,A,A,test,control,test,,,1,,1,,1,,,1,1,,,1,2,,1,3,2,3,1,,2,,1,3,1563,
6/4/2025 16:39,6/4/2025 16:43,100,212,1,6/4/2025 16:43,4,,I will not use AI to answer this survey,0,0,14.501,0,80,"Having a universal basic income seems like it would greatly increase income taxes. If every single citizen receives it, that's an enormous amount of money. It also seems odd to pay it to every single citizen, which would include those with vast amounts of wealth.",80,3,5,5,1,1,1,7,1,4,a bad idea,opposes,against,,A,B,B,control,test,control,,,1,,,1,,1,1,,,1,1,,3,1,,2,3,2,,1,3,1,,2,1565,
6/4/2025 22:14,6/4/2025 22:21,100,390,1,6/4/2025 22:21,4,,I will not use AI to answer this survey,0,0,140.515,0,100,"that it would require too much funding, necessitating taking away funding from other important government programs. It is important to remember that everything needs to be balanced somehow, as the money doesn't just flow infinitely.",95,5,5,6,2,2,1,1,3,2,a bad idea,opposes,against,,B,A,A,control,test,test,,,,1,1,,1,,1,,,1,,1,2,1,,3,2,3,,1,3,,1,2,1570,
6/5/2025 2:03,6/5/2025 2:07,100,232,1,6/5/2025 2:07,4,,I will not use AI to answer this survey,1.648,5.081,10.797,4,0,"Universal basic income will ensure that basic costs of living are met and that citizens will have an easier time in life without struggling to afford basic necessities in life. Many people and families are struggling in this economy, and a UBI will help ease the burden of their finances, allowing them to be better able to take care of their needs and get ahead.",0,6,1,3,5,2,2,1,4,2,a good idea,supports,in support,,A,B,B,test,test,test,,,1,,,1,,1,,1,,1,,1,2,,1,3,3,2,,1,2,,1,3,1571,
6/4/2025 19:33,6/4/2025 19:43,100,633,1,6/4/2025 19:43,4,,I will not use AI to answer this survey,261.667,261.667,262.408,1,100,"Although the UBI is necessary and would actually help the American people, the country just doesn't have the funds to do this. The reason why there is such resistance in implementing universal care is because of how expensive things might get for the country. The question is, will doctors and health care workers suffer the brunt by taking pay cuts? Where will the money come from? ",100,7,5,7,7,3,7,1,7,7,a bad idea,opposes,against,,A,A,A,control,test,control,,,1,,1,,1,,1,,,1,1,,3,1,,2,2,3,,1,2,1,,3,1573,
6/5/2025 18:46,6/5/2025 18:51,100,306,1,6/5/2025 18:51,4,,I will not use AI to answer this survey,0,0,16.498,0,80,"Because some people might take advantage of it since the income is basically equal to everyone. But I also don't really know how they'll take advantage of it though, I guess when someone doesn't do anything in their life but has this benefit and will use this to its full advantage??",81,2,4,5,3,1,1,4,4,4,a bad idea,opposes,against,,A,A,A,control,control,control,,,1,,1,,1,,1,,1,,1,,3,1,,2,2,3,1,,2,1,,3,1575,
6/4/2025 18:38,6/4/2025 18:46,100,515,1,6/4/2025 18:46,4,,I will not use AI to answer this survey.,0,0,14.361,0,89,"I've read about actual experiments where people were given free money for a few years. The results are pretty consistent that about 70% of the participants felt less stress and about 10% used the extra money to get more education and a better job. But this means 20% found no improvement at all. In my view this is an acceptable ""price to pay"" but some see any percentage all that do not improve in some way as an argument against UBI.",89,5,5,5,6,1,1,6,6,6,a bad idea,opposes,against,,B,B,A,test,control,test,,,,1,,1,1,,,1,1,,,1,2,,1,3,3,2,1,,2,,1,3,1576,
6/4/2025 21:13,6/4/2025 21:18,100,281,1,6/4/2025 21:18,4,,I will not use AI to answer this survey,0,0,26.071,0,6,A universal basic income would greatly benefit the recipients.  It would help to provide stability to many people. ,6,5,6,6,5,2,2,1,6,5,a good idea,supports,in support,,B,B,A,test,test,test,,,,1,,1,1,,,1,,1,,1,3,,1,2,3,2,,1,2,,1,3,1579,
6/5/2025 19:54,6/5/2025 20:01,100,415,1,6/5/2025 20:01,4,,I will not use AI to answer this survey,0,0,26.388,0,100,One argument would be that a universal basic income system could encourage laziness in people and lack of ambition. It could be agrued that people would not have any motivation to aim to live outside of the basic income. Some people may just accept this as a wya of life and not want anything more for themselves.,100,7,5,5,7,2,2,1,7,7,a bad idea,opposes,against,,A,A,A,test,control,control,,,1,,1,,1,,,1,1,,1,,3,,1,2,2,3,1,,2,1,,3,1581,
6/4/2025 17:58,6/4/2025 18:04,100,306,1,6/4/2025 18:04,4,,I will not use AI to answer this survey,41.6,41.6,42.715,1,100,It will make some people more complacent and less willing to work for their income. This may cause an increase in the unemployment rate.,100,4,4,5,4,5,4,7,7,7,a bad idea,opposes,against,,A,A,A,control,control,test,,,1,,1,,1,,1,,1,,,1,2,1,,3,3,2,1,,2,,1,3,1584,
6/4/2025 20:01,6/4/2025 20:05,100,243,1,6/4/2025 20:05,4,,I will not use AI to answer this survey,0,0,16.99,0,51,Its an enabler for bad actors. There is no reason to work hard so why even try. Its not the American Way and its the most leftist idea yet. ,51,6,6,1,7,1,2,1,1,4,a bad idea,opposes,against,,B,A,B,test,control,test,,,,1,1,,,1,,1,1,,,1,3,,1,2,2,3,1,,3,,1,2,1585,
6/4/2025 20:28,6/4/2025 20:33,100,350,1,6/4/2025 20:33,4,,I will not use AI to answer this survey,0,0,16.012,0,100,The concept of Universal Basic Income is a blight on all things capitalism.   UBI will de-incentivize any type of drive that young people have to achieve any type of hard goals.   Why work when you can wait around and suck on the teat of the American tax payer (who actually puts in a full hard day of work.,100,7,5,5,7,3,1,6,6,3,a bad idea,opposes,against,,B,B,A,control,control,control,,,,1,,1,1,,1,,1,,1,,3,1,,2,3,2,1,,2,1,,3,1588,
6/4/2025 17:06,6/4/2025 17:11,100,276,1,6/4/2025 17:11,4,,I will not use AI to answer this survey,0,0,17.194,0,85,It is a disincentive to working. It could be that enough less work is done that taxes would not be sufficient to pay the UBI.  It might also lead to further lack of socialization within society. ,82,3,5,7,2,1,2,3,4,6,a bad idea,opposes,against,,A,B,A,control,test,control,,,1,,,1,1,,1,,,1,1,,2,1,,3,2,3,,1,3,1,,2,1589,
6/5/2025 9:25,6/5/2025 9:29,100,216,1,6/5/2025 9:29,4,,I will not use AI to answer this survey,0,0,5.302,0,43,"It would allow everyone to afford basic needs including food, housing, and personal care. It would prevent a lot of homelessness and hunger and set people up to achieve more things because they wouldn't have to worry about surviving as much.",48,3,3,5,4,2,2,3,3,3,a good idea,supports,in support,,B,B,B,control,control,control,,,,1,,1,,1,1,,1,,1,,3,1,,2,2,3,1,,2,1,,3,1591,
6/6/2025 17:58,6/6/2025 18:04,100,352,1,6/6/2025 18:04,4,,I will not use AI to answer this survey,6.938,19.809,21.025,2,78,"One of the main reasons that would be against universal basic income is that many people will feel lazy afterwards and stop working because everyone will be getting the same income. There won't be enough workers for important jobs like transporting goods to grocery stores or picking up garbage. Also, the rich won't like their income being significantly reduced.",84,1,1,7,3,4,1,3,6,3,a bad idea,opposes,against,,B,B,B,test,test,test,,,,1,,1,,1,,1,,1,,1,2,,1,3,2,3,,1,3,,1,2,1595,
6/4/2025 16:45,6/4/2025 16:54,100,533,1,6/4/2025 16:54,4,,I will not use AI to answer this survey,0,0,48.594,0,63,"If we had a UBI for families, our business world would not be as competitive due to everyone not needing to work.  America was built on its entrepeneurial spirit.  We have built this nation with business and I think if we gave out money our citizens would lose some of this for going out starting business.  ",80,4,5,5,4,3,3,4,2,3,a bad idea,opposes,against,,B,B,B,test,control,control,,,,1,,1,,1,,1,1,,1,,2,,1,3,2,3,1,,2,1,,3,1597,
6/4/2025 19:57,6/4/2025 20:03,100,384,1,6/4/2025 20:03,4,,I will not use AI to answer this survey,0,0,37.555,0,100,I think it could lead to people living stagnent lives if they feel like they don't need to try to accomplish anything to get by. I think it could lead to higher rates of depression and anxiety from people having a lack of goals to focus on.,96,6,5,5,7,1,2,7,7,7,a bad idea,opposes,against,,B,A,A,test,test,test,,,,1,1,,1,,,1,,1,,1,2,,1,3,3,2,,1,3,,1,2,1599,
6/4/2025 19:45,6/4/2025 19:55,100,565,1,6/4/2025 19:55,4,,I will not use AI to answer this survey.,0,0,25.085,0,100,"While Universal basic Income is a great idea, the way in which the United States would likely set up the system is likely to be deficient.  A major impediment to this proposition is that most people are not on food stamps or the public dole.  Taxes and the other proposed sources with exception to military is already stretched too thin.  If. UBI is to be put in place, some that are not in need would have to forgo the benefits as there is simply not enough financial resources o go around to every citizen un less the amount will be insufficient to provide proper subsistence.",100,7,6,1,7,2,1,5,1,7,a bad idea,opposes,against,,A,B,A,test,control,control,,,1,,,1,1,,,1,1,,1,,3,,1,2,2,3,1,,3,1,,2,1601,
6/5/2025 15:33,6/5/2025 15:45,100,697,1,6/5/2025 15:45,4,,I will not use AI,0,0,30.691,0,0,"I cannot write an alternative point of view in support of UBI, because I do not agree with this. This is just another way of control by the government.",0,5,5,6,4,2,7,2,2,2,a good idea,supports,in support,,A,A,A,control,test,control,,,1,,1,,1,,1,,,1,1,,2,1,,3,3,2,,1,3,1,,2,1603,
6/6/2025 13:32,6/6/2025 13:37,100,310,1,6/6/2025 13:37,4,,I will not use AI to answer this survey.,0,0,21.404,0,75,"Universal basic income would be a bad idea because if it were to decrease military spending, it would make the United States weaker against our adversaries. Also, it would increase our taxes to support this program.",60,5,5,7,6,2,2,4,4,3,a bad idea,opposes,against,,A,A,B,control,test,control,,,1,,1,,,1,1,,,1,1,,2,1,,3,3,2,,1,2,1,,3,1604,
6/4/2025 19:01,6/4/2025 19:04,100,186,1,6/4/2025 19:04,4,,I will not use AI to answer this survey,0,0,12.024,0,89,"Rich people don't deserve having a universal basic income, as they already make plenty of money. What would've been allotted to them, should be allotted to people who aren't rich. That way the people who are truly in need are helped more.",90,4,3,6,2,2,1,2,3,1,a bad idea,opposes,against,,A,A,B,control,control,control,,,1,,1,,,1,1,,1,,1,,2,1,,3,2,3,1,,3,1,,2,1605,
6/5/2025 17:22,6/5/2025 17:24,100,105,1,6/5/2025 17:24,4,,I will not use AI to answer this survey,5.13,5.13,6.639,1,36,a universal basic income could keep people surviving without much effort.  it can provide them access to food and water,55,5,4,4,5,5,4,4,5,4,a good idea,supports,in support,,B,B,B,control,test,test,,,,1,,1,,1,1,,,1,,1,3,1,,2,3,2,,1,3,,1,2,1606,
6/4/2025 21:53,6/4/2025 22:07,100,823,1,6/4/2025 22:07,4,,I will not use AI to answer this survey,0,0,18.164,0,86,It would make people complacent. This modern age is already based on social media income. I think adding a way to be more lazy would in fact make people more lazy.,74,6,5,3,7,4,3,5,7,4,a bad idea,opposes,against,,A,B,A,test,test,control,,,1,,,1,1,,,1,,1,1,,3,,1,2,2,3,,1,2,1,,3,1613,
6/4/2025 17:10,6/4/2025 17:16,100,366,1,6/4/2025 17:16,4,,I will not use AI to answer this survey.,11.102,11.648,18.555,2,5,that it would make people feel more secure about their finances. This would lead to less stress in their lives and help them to feel more confident about the decisions they make.,6,5,6,3,4,3,5,3,4,6,a good idea,supports,in support,,A,B,A,test,test,control,,,1,,,1,1,,,1,,1,1,,3,,1,2,2,3,,1,3,1,,2,1614,
6/4/2025 21:58,6/4/2025 22:14,100,952,1,6/4/2025 22:14,4,,I will not use AI to answer this survey,0,0,39.001,0,80,This maybe too expensive for our country along with welfare and food stamps.  We need people working and paying taxes.  ,38,5,6,5,7,6,5,3,4,2,a bad idea,opposes,against,,A,A,B,control,control,control,,,1,,1,,,1,1,,1,,1,,2,1,,3,3,2,1,,3,1,,2,1618,
6/4/2025 21:24,6/4/2025 21:30,100,373,1,6/4/2025 21:30,4,,I will not use AI to answer this survey,0,0,4.924,0,100,"UBI can cause some people to remain a bit complacent in some ways. Some people may not work as hard, which they feel is their purpose.",100,5,3,4,6,5,2,3,4,6,a bad idea,opposes,against,,B,B,B,test,control,control,,,,1,,1,,1,,1,1,,1,,3,,1,2,3,2,1,,3,1,,2,1619,
